instance_id,n,correlation,algorithm,config_name,run,seed,best_value_found,best_weight_found,optimum_value,gap_percent,execution_time_ms,evaluations,iterations_executed
n100_strongly_03,100,strongly,SA,SA_COOL_SLOW,4,20263710,30283,23183,30459,0.577825929938606,92.49226900101348,20002,10000
n100_strongly_03,100,strongly,SA,SA_COOL_SLOW,5,20263711,29755,23255,30459,2.311303719754424,92.0782679986587,20002,10000
n100_strongly_03,100,strongly,SA,SA_COOL_SLOW,6,20263712,29991,23191,30459,1.5364916773367476,93.44364400021732,20002,10000
n100_strongly_03,100,strongly,SA,SA_COOL_SLOW,7,20263713,30281,23181,30459,0.5843921336879083,93.53738299978431,20002,10000
n100_strongly_03,100,strongly,SA,SA_COOL_SLOW,8,20263714,30438,23238,30459,0.06894513936767459,94.94082599849207,20002,10000
n100_strongly_03,100,strongly,SA,SA_COOL_SLOW,9,20263715,30159,23259,30459,0.9849305623953512,97.24321999965468,20002,10000
n100_strongly_03,100,strongly,SA,SA_T0_LOW,0,20263706,28817,23217,30459,5.390853278177222,23.778904000209877,4596,2297
n100_strongly_03,100,strongly,SA,SA_T0_LOW,1,20263707,28431,23231,30459,6.658130601792574,22.013849000359187,4596,2297
n100_strongly_03,100,strongly,SA,SA_T0_LOW,2,20263708,28802,23202,30459,5.440099806296989,21.337550000680494,4596,2297
n100_strongly_03,100,strongly,SA,SA_T0_LOW,3,20263709,28850,23250,30459,5.282510916313734,21.255280000332277,4596,2297
n100_strongly_03,100,strongly,SA,SA_T0_LOW,4,20263710,28720,23220,30459,5.709314160018385,23.866894998718635,4596,2297
n100_strongly_03,100,strongly,SA,SA_T0_LOW,5,20263711,29138,23238,30459,4.3369775764141965,23.948619000293547,4596,2297
n100_strongly_03,100,strongly,SA,SA_T0_LOW,6,20263712,29205,23205,30459,4.117009750812568,22.705089000737644,4596,2297
n100_strongly_03,100,strongly,SA,SA_T0_LOW,7,20263713,29339,23239,30459,3.6770740996093108,24.23880099922826,4596,2297
n100_strongly_03,100,strongly,SA,SA_T0_LOW,8,20263714,28939,23239,30459,4.9903148494697795,26.070022000567405,4596,2297
n100_strongly_03,100,strongly,SA,SA_T0_LOW,9,20263715,29271,23171,30459,3.9003250270855903,22.99292499992589,4596,2297
n100_strongly_03,100,strongly,SA,SA_T0_HIGH,0,20263706,29575,23175,30459,2.902262057191635,30.421739000303205,6158,3078
n100_strongly_03,100,strongly,SA,SA_T0_HIGH,1,20263707,29734,23234,30459,2.3802488591220987,29.9352980000549,6158,3078
n100_strongly_03,100,strongly,SA,SA_T0_HIGH,2,20263708,29732,23232,30459,2.386815062871401,30.183749999196152,6158,3078
n100_strongly_03,100,strongly,SA,SA_T0_HIGH,3,20263709,29521,23221,30459,3.079549558422798,28.555036999023287,6158,3078
n100_strongly_03,100,strongly,SA,SA_T0_HIGH,4,20263710,29818,23218,30459,2.1044683016514005,30.879628999173292,6158,3078
n100_strongly_03,100,strongly,SA,SA_T0_HIGH,5,20263711,29929,23229,30459,1.7400439935651202,30.909393000911223,6158,3078
n100_strongly_03,100,strongly,SA,SA_T0_HIGH,6,20263712,29939,23239,30459,1.7072129748186087,31.578486999933375,6158,3078
n100_strongly_03,100,strongly,SA,SA_T0_HIGH,7,20263713,29619,23219,30459,2.757805574706983,31.674464999014162,6158,3078
n100_strongly_03,100,strongly,SA,SA_T0_HIGH,8,20263714,29872,23172,30459,1.9271808004202369,31.320177999077714,6158,3078
n100_strongly_03,100,strongly,SA,SA_T0_HIGH,9,20263715,29750,23250,30459,2.32771922912768,30.640908000350464,6158,3078
n100_strongly_04,100,strongly,GA,GA_BASE,0,20264706,32449,25449,32449,0.0,161.51548699963314,20200,100
n100_strongly_04,100,strongly,GA,GA_BASE,1,20264707,32449,25449,32449,0.0,168.98422799931723,20200,100
n100_strongly_04,100,strongly,GA,GA_BASE,2,20264708,32446,25446,32449,0.009245277204228174,159.78405800160544,20200,100
n100_strongly_04,100,strongly,GA,GA_BASE,3,20264709,32445,25445,32449,0.01232703627230423,164.7562090001884,20200,100
n100_strongly_04,100,strongly,GA,GA_BASE,4,20264710,32446,25446,32449,0.009245277204228174,155.79827199871943,20200,100
n100_strongly_04,100,strongly,GA,GA_BASE,5,20264711,32449,25449,32449,0.0,161.17567400033295,20200,100
n100_strongly_04,100,strongly,GA,GA_BASE,6,20264712,32448,25448,32449,0.0030817590680760577,165.6263860004401,20200,100
n100_strongly_04,100,strongly,GA,GA_BASE,7,20264713,32446,25446,32449,0.009245277204228174,162.15426399867283,20200,100
n100_strongly_04,100,strongly,GA,GA_BASE,8,20264714,32446,25446,32449,0.009245277204228174,163.35027300010552,20200,100
n100_strongly_04,100,strongly,GA,GA_BASE,9,20264715,32447,25447,32449,0.006163518136152115,159.68754599998647,20200,100
n100_strongly_04,100,strongly,GA,GA_POP_50,0,20264706,32440,25440,32449,0.02773583161268452,82.56599100059248,10100,100
n100_strongly_04,100,strongly,GA,GA_POP_50,1,20264707,32447,25447,32449,0.006163518136152115,79.10397200066654,10100,100
n100_strongly_04,100,strongly,GA,GA_POP_50,2,20264708,32441,25441,32449,0.02465407254460846,79.23921000110568,10100,100
n100_strongly_04,100,strongly,GA,GA_POP_50,3,20264709,32348,25448,32449,0.3112576658756818,81.2001890008105,10100,100
n100_strongly_04,100,strongly,GA,GA_POP_50,4,20264710,32441,25441,32449,0.02465407254460846,81.47902299970156,10100,100
n100_strongly_04,100,strongly,GA,GA_POP_50,5,20264711,32449,25449,32449,0.0,81.26462700056436,10100,100
n100_strongly_04,100,strongly,GA,GA_POP_50,6,20264712,32348,25448,32449,0.3112576658756818,79.50648000041838,10100,100
n100_strongly_04,100,strongly,GA,GA_POP_50,7,20264713,32449,25449,32449,0.0,81.536926998524,10100,100
n100_strongly_04,100,strongly,GA,GA_POP_50,8,20264714,32346,25446,32449,0.31742118401183395,81.06860800035065,10100,100
n100_strongly_04,100,strongly,GA,GA_POP_50,9,20264715,32248,25448,32449,0.6194335726832877,79.32822000111628,10100,100
n100_strongly_04,100,strongly,GA,GA_POP_200,0,20264706,32449,25449,32449,0.0,316.20855899927847,40400,100
n100_strongly_04,100,strongly,GA,GA_POP_200,1,20264707,32449,25449,32449,0.0,319.6892280011525,40400,100
n100_strongly_04,100,strongly,GA,GA_POP_200,2,20264708,32449,25449,32449,0.0,332.78424399941287,40400,100
n100_strongly_04,100,strongly,GA,GA_POP_200,3,20264709,32449,25449,32449,0.0,326.33844100018905,40400,100
n100_strongly_04,100,strongly,GA,GA_POP_200,4,20264710,32449,25449,32449,0.0,326.9536400002835,40400,100
n100_strongly_04,100,strongly,GA,GA_POP_200,5,20264711,32449,25449,32449,0.0,318.7397290002991,40400,100
n100_strongly_04,100,strongly,GA,GA_POP_200,6,20264712,32449,25449,32449,0.0,326.23921599952155,40400,100
n100_strongly_04,100,strongly,GA,GA_POP_200,7,20264713,32449,25449,32449,0.0,314.4447720005701,40400,100
n100_strongly_04,100,strongly,GA,GA_POP_200,8,20264714,32449,25449,32449,0.0,317.65803800044523,40400,100
n100_strongly_04,100,strongly,GA,GA_POP_200,9,20264715,32449,25449,32449,0.0,313.31772900011856,40400,100
n100_strongly_04,100,strongly,GA,GA_CROSS_060,0,20264706,32446,25446,32449,0.009245277204228174,164.3044379998173,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_060,1,20264707,32447,25447,32449,0.006163518136152115,162.35382000013487,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_060,2,20264708,32448,25448,32449,0.0030817590680760577,169.7550320004666,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_060,3,20264709,32446,25446,32449,0.009245277204228174,149.74160699966887,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_060,4,20264710,32445,25445,32449,0.01232703627230423,154.5908900006907,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_060,5,20264711,32449,25449,32449,0.0,158.5104699988733,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_060,6,20264712,32448,25448,32449,0.0030817590680760577,153.8609039998846,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_060,7,20264713,32448,25448,32449,0.0030817590680760577,157.75873700113152,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_060,8,20264714,32448,25448,32449,0.0030817590680760577,153.4702130011283,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_060,9,20264715,32445,25445,32449,0.01232703627230423,153.32809500068834,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_095,0,20264706,32447,25447,32449,0.006163518136152115,159.40605600007984,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_095,1,20264707,32449,25449,32449,0.0,166.94703999928606,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_095,2,20264708,32449,25449,32449,0.0,164.32177699971362,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_095,3,20264709,32449,25449,32449,0.0,173.71646100036742,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_095,4,20264710,32449,25449,32449,0.0,166.39596700042603,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_095,5,20264711,32446,25446,32449,0.009245277204228174,179.59510599939676,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_095,6,20264712,32449,25449,32449,0.0,172.66250099964964,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_095,7,20264713,32442,25442,32449,0.021572313476532406,164.65722199973243,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_095,8,20264714,32448,25448,32449,0.0030817590680760577,166.6026189996046,20200,100
n100_strongly_04,100,strongly,GA,GA_CROSS_095,9,20264715,32449,25449,32449,0.0,156.79191000162973,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_LOW,0,20264706,32448,25448,32449,0.0030817590680760577,149.28965600120137,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_LOW,1,20264707,32441,25441,32449,0.02465407254460846,148.09324799898604,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_LOW,2,20264708,32444,25444,32449,0.01540879534038029,158.77362299943343,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_LOW,3,20264709,32446,25446,32449,0.009245277204228174,154.6172979997209,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_LOW,4,20264710,32446,25446,32449,0.009245277204228174,149.89762400000473,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_LOW,5,20264711,32446,25446,32449,0.009245277204228174,152.7507369992236,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_LOW,6,20264712,32449,25449,32449,0.0,150.62047600076767,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_LOW,7,20264713,32447,25447,32449,0.006163518136152115,154.21466900079395,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_LOW,8,20264714,32348,25448,32449,0.3112576658756818,167.04480099906505,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_LOW,9,20264715,32436,25436,32449,0.04006286788498875,161.41705399968487,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_HIGH,0,20264706,32388,25388,32449,0.18798730315263953,176.9551079996745,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_HIGH,1,20264707,32440,25440,32449,0.02773583161268452,168.79492599946389,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_HIGH,2,20264708,32420,25420,32449,0.08937101297420567,163.67882300073688,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_HIGH,3,20264709,32426,25426,32449,0.07088045856574933,167.68181299994467,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_HIGH,4,20264710,32436,25436,32449,0.04006286788498875,163.8582769992354,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_HIGH,5,20264711,32441,25441,32449,0.02465407254460846,170.27820699877338,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_HIGH,6,20264712,32441,25441,32449,0.02465407254460846,166.43348899924604,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_HIGH,7,20264713,32418,25418,32449,0.0955345311103578,166.1429819996556,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_HIGH,8,20264714,32436,25436,32449,0.04006286788498875,168.24149000058242,20200,100
n100_strongly_04,100,strongly,GA,GA_MUT_HIGH,9,20264715,32449,25449,32449,0.0,167.13024499949825,20200,100
n100_strongly_04,100,strongly,GA,GA_TOUR_5,0,20264706,32348,25448,32449,0.3112576658756818,167.81937400082825,20200,100
n100_strongly_04,100,strongly,GA,GA_TOUR_5,1,20264707,32438,25438,32449,0.033899349748836634,164.54858100041747,20200,100
n100_strongly_04,100,strongly,GA,GA_TOUR_5,2,20264708,32348,25448,32449,0.3112576658756818,165.9533639995061,20200,100
n100_strongly_04,100,strongly,GA,GA_TOUR_5,3,20264709,32444,25444,32449,0.01540879534038029,170.64908999964246,20200,100
n100_strongly_04,100,strongly,GA,GA_TOUR_5,4,20264710,32347,25447,32449,0.3143394249437579,167.3845719997189,20200,100
n100_strongly_04,100,strongly,GA,GA_TOUR_5,5,20264711,32448,25448,32449,0.0030817590680760577,160.10508500039577,20200,100
n100_strongly_04,100,strongly,GA,GA_TOUR_5,6,20264712,32348,25448,32449,0.3112576658756818,162.5064059990109,20200,100
n100_strongly_04,100,strongly,GA,GA_TOUR_5,7,20264713,32249,25449,32449,0.6163518136152115,169.736785999703,20200,100
n100_strongly_04,100,strongly,GA,GA_TOUR_5,8,20264714,32347,25447,32449,0.3143394249437579,189.1144319997693,20200,100
n100_strongly_04,100,strongly,GA,GA_TOUR_5,9,20264715,32448,25448,32449,0.0030817590680760577,192.66642100046738,20200,100
n100_strongly_04,100,strongly,SA,SA_BASE,0,20264706,31431,25431,32449,3.137230731301427,25.988620000134688,5516,2757
n100_strongly_04,100,strongly,SA,SA_BASE,1,20264707,31702,25402,32449,2.3020740238528155,26.631754999471013,5516,2757
n100_strongly_04,100,strongly,SA,SA_BASE,2,20264708,32021,25421,32449,1.3189928811365528,27.060847000029753,5516,2757
n100_strongly_04,100,strongly,SA,SA_BASE,3,20264709,31740,25440,32449,2.1849671792659247,27.09047099961026,5516,2757
n100_strongly_04,100,strongly,SA,SA_BASE,4,20264710,31632,25432,32449,2.5177971586181394,25.713199000165332,5516,2757
n100_strongly_04,100,strongly,SA,SA_BASE,5,20264711,31827,25327,32449,1.916854140343308,26.577331000225968,5516,2757
n100_strongly_04,100,strongly,SA,SA_BASE,6,20264712,31637,25437,32449,2.5023883632777593,26.22215699921071,5516,2757
n100_strongly_04,100,strongly,SA,SA_BASE,7,20264713,31733,25433,32449,2.2065394927424573,26.305934001356945,5516,2757
n100_strongly_04,100,strongly,SA,SA_BASE,8,20264714,31843,25443,32449,1.867545995254091,26.1301660011668,5516,2757
n100_strongly_04,100,strongly,SA,SA_BASE,9,20264715,31936,25436,32449,1.5809424019230176,26.71136199933244,5516,2757
n100_strongly_04,100,strongly,SA,SA_COOL_FAST,0,20264706,30839,25439,32449,4.961632099602453,6.612158998905215,1370,684
n100_strongly_04,100,strongly,SA,SA_COOL_FAST,1,20264707,31437,25437,32449,3.1187401768929703,6.286003001150675,1370,684
n100_strongly_04,100,strongly,SA,SA_COOL_FAST,2,20264708,31429,25429,32449,3.143394249437579,6.705738000164274,1370,684
n100_strongly_04,100,strongly,SA,SA_COOL_FAST,3,20264709,31642,25442,32449,2.4869795679373787,8.255175000158488,1370,684
n100_strongly_04,100,strongly,SA,SA_COOL_FAST,4,20264710,31138,25438,32449,4.040186138247711,6.314678999842727,1370,684
n100_strongly_04,100,strongly,SA,SA_COOL_FAST,5,20264711,31238,25438,32449,3.732010231440106,6.600995999178849,1370,684
n100_strongly_04,100,strongly,SA,SA_COOL_FAST,6,20264712,31241,25441,32449,3.7227649542358776,6.6374720008752774,1370,684
n100_strongly_04,100,strongly,SA,SA_COOL_FAST,7,20264713,30934,25434,32449,4.668864988135227,6.374221999067231,1370,684
n100_strongly_04,100,strongly,SA,SA_COOL_FAST,8,20264714,31324,25424,32449,3.466978951585565,6.699218998619472,1370,684
n100_strongly_04,100,strongly,SA,SA_COOL_FAST,9,20264715,31114,25414,32449,4.114148355881537,6.398801000614185,1370,684
n100_strongly_04,100,strongly,SA,SA_COOL_SLOW,0,20264706,32284,25384,32449,0.5084902462325496,100.17691800021566,20002,10000
n100_strongly_04,100,strongly,SA,SA_COOL_SLOW,1,20264707,31791,25391,32449,2.027797466794046,102.35734399975627,20002,10000
n100_strongly_04,100,strongly,SA,SA_COOL_SLOW,2,20264708,32309,25409,32449,0.4314462695306481,103.31039899938332,20002,10000
n100_strongly_04,100,strongly,SA,SA_COOL_SLOW,3,20264709,32015,25415,32449,1.3374834355450091,97.71154699956242,20002,10000
n100_strongly_04,100,strongly,SA,SA_COOL_SLOW,4,20264710,32060,25360,32449,1.1988042774815866,104.23040600107925,20002,10000
n100_strongly_04,100,strongly,SA,SA_COOL_SLOW,5,20264711,32229,25429,32449,0.6779869949767328,97.08316199976252,20002,10000
n100_strongly_04,100,strongly,SA,SA_COOL_SLOW,6,20264712,31986,25386,32449,1.4268544485192147,96.93003299980774,20002,10000
n100_strongly_04,100,strongly,SA,SA_COOL_SLOW,7,20264713,32040,25440,32449,1.2604394588431076,97.57534299933468,20002,10000
n100_strongly_04,100,strongly,SA,SA_COOL_SLOW,8,20264714,31944,25444,32449,1.556288329378409,94.14796400051273,20002,10000
n100_strongly_04,100,strongly,SA,SA_COOL_SLOW,9,20264715,31993,25393,32449,1.4052821350426823,95.35049299847742,20002,10000
n100_strongly_04,100,strongly,SA,SA_T0_LOW,0,20264706,30813,25413,32449,5.04175783537243,22.280790999502642,4596,2297
n100_strongly_04,100,strongly,SA,SA_T0_LOW,1,20264707,31313,25413,32449,3.5008783013344016,21.86393699957989,4596,2297
n100_strongly_04,100,strongly,SA,SA_T0_LOW,2,20264708,31331,25431,32449,3.4454066381090325,22.40497799903096,4596,2297
n100_strongly_04,100,strongly,SA,SA_T0_LOW,3,20264709,31321,25421,32449,3.4762242287897935,22.372051998900133,4596,2297
n100_strongly_04,100,strongly,SA,SA_T0_LOW,4,20264710,31235,25335,32449,3.741255508644334,22.65696399990702,4596,2297
n100_strongly_04,100,strongly,SA,SA_T0_LOW,5,20264711,30919,25419,32449,4.715091374156368,22.18965300016862,4596,2297
n100_strongly_04,100,strongly,SA,SA_T0_LOW,6,20264712,31549,25449,32449,2.773583161268452,21.545836998484447,4596,2297
n100_strongly_04,100,strongly,SA,SA_T0_LOW,7,20264713,30728,25428,32449,5.303707356158895,22.930055998585885,4596,2297
n100_strongly_04,100,strongly,SA,SA_T0_LOW,8,20264714,31218,25418,32449,3.7936454128016273,21.16677300000447,4596,2297
n100_strongly_04,100,strongly,SA,SA_T0_LOW,9,20264715,30812,25412,32449,5.044839594440507,21.22905800024455,4596,2297
n100_strongly_04,100,strongly,SA,SA_T0_HIGH,0,20264706,31522,25422,32449,2.8567906561065057,30.398348999369773,6158,3078
n100_strongly_04,100,strongly,SA,SA_T0_HIGH,1,20264707,31707,25407,32449,2.286665228512435,28.486328999861144,6158,3078
n100_strongly_04,100,strongly,SA,SA_T0_HIGH,2,20264708,31818,25418,32449,1.9445899719559925,30.404881999857025,6158,3078
n100_strongly_04,100,strongly,SA,SA_T0_HIGH,3,20264709,32018,25318,32449,1.328238158340781,30.202640999050345,6158,3078
n100_strongly_04,100,strongly,SA,SA_T0_HIGH,4,20264710,31980,25380,32449,1.445345002927671,29.528227001719642,6158,3078
n100_strongly_04,100,strongly,SA,SA_T0_HIGH,5,20264711,31837,25437,32449,1.8860365496625473,30.77538899924548,6158,3078
n100_strongly_04,100,strongly,SA,SA_T0_HIGH,6,20264712,31741,25441,32449,2.181885420197849,28.235431000211975,6158,3078
n100_strongly_04,100,strongly,SA,SA_T0_HIGH,7,20264713,31970,25370,32449,1.4761625936084317,28.62084499975026,6158,3078
n100_strongly_04,100,strongly,SA,SA_T0_HIGH,8,20264714,31815,25415,32449,1.9538352491602204,28.44008900137851,6158,3078
n100_strongly_04,100,strongly,SA,SA_T0_HIGH,9,20264715,32028,25428,32449,1.2974205676600203,27.837953999551246,6158,3078
n100_strongly_05,100,strongly,GA,GA_BASE,0,20265706,30764,23564,30772,0.02599766021058105,154.50072699968587,20200,100
n100_strongly_05,100,strongly,GA,GA_BASE,1,20265707,30771,23571,30772,0.0032497075263226314,172.5566439999966,20200,100
n100_strongly_05,100,strongly,GA,GA_BASE,2,20265708,30760,23560,30772,0.03899649031587157,170.58514100062894,20200,100
n100_strongly_05,100,strongly,GA,GA_BASE,3,20265709,30722,23522,30772,0.16248537631613155,167.35553899889055,20200,100
n100_strongly_05,100,strongly,GA,GA_BASE,4,20265710,30772,23572,30772,0.0,165.23807999874407,20200,100
n100_strongly_05,100,strongly,GA,GA_BASE,5,20265711,30769,23569,30772,0.009749122578967892,172.10361800061946,20200,100
n100_strongly_05,100,strongly,GA,GA_BASE,6,20265712,30769,23569,30772,0.009749122578967892,160.20026299884194,20200,100
n100_strongly_05,100,strongly,GA,GA_BASE,7,20265713,30768,23568,30772,0.012998830105290526,158.71006799898169,20200,100
n100_strongly_05,100,strongly,GA,GA_BASE,8,20265714,30733,23533,30772,0.12673859352658262,154.48588199978985,20200,100
n100_strongly_05,100,strongly,GA,GA_BASE,9,20265715,30764,23564,30772,0.02599766021058105,159.86104799958412,20200,100
n100_strongly_05,100,strongly,GA,GA_POP_50,0,20265706,30756,23556,30772,0.0519953204211621,77.6247619996866,10100,100
n100_strongly_05,100,strongly,GA,GA_POP_50,1,20265707,30768,23568,30772,0.012998830105290526,78.10787900052674,10100,100
n100_strongly_05,100,strongly,GA,GA_POP_50,2,20265708,30756,23556,30772,0.0519953204211621,81.25898700018297,10100,100
n100_strongly_05,100,strongly,GA,GA_POP_50,3,20265709,30670,23570,30772,0.33147016768490833,78.42568599880906,10100,100
n100_strongly_05,100,strongly,GA,GA_POP_50,4,20265710,30728,23528,30772,0.14298713115819575,79.8712539999542,10100,100
n100_strongly_05,100,strongly,GA,GA_POP_50,5,20265711,30564,23564,30772,0.6759391654751072,77.39174000016646,10100,100
n100_strongly_05,100,strongly,GA,GA_POP_50,6,20265712,30765,23565,30772,0.02274795268425842,77.85759199941822,10100,100
n100_strongly_05,100,strongly,GA,GA_POP_50,7,20265713,30770,23570,30772,0.006499415052645263,77.40127100078098,10100,100
n100_strongly_05,100,strongly,GA,GA_POP_50,8,20265714,30671,23571,30772,0.32822046015858575,77.71292199868185,10100,100
n100_strongly_05,100,strongly,GA,GA_POP_50,9,20265715,30771,23571,30772,0.0032497075263226314,82.21988500008592,10100,100
n100_strongly_05,100,strongly,GA,GA_POP_200,0,20265706,30771,23571,30772,0.0032497075263226314,339.92032000060135,40400,100
n100_strongly_05,100,strongly,GA,GA_POP_200,1,20265707,30772,23572,30772,0.0,322.2915139995166,40400,100
n100_strongly_05,100,strongly,GA,GA_POP_200,2,20265708,30771,23571,30772,0.0032497075263226314,319.17050999982166,40400,100
n100_strongly_05,100,strongly,GA,GA_POP_200,3,20265709,30772,23572,30772,0.0,325.108506000106,40400,100
n100_strongly_05,100,strongly,GA,GA_POP_200,4,20265710,30768,23568,30772,0.012998830105290526,327.10012100142194,40400,100
n100_strongly_05,100,strongly,GA,GA_POP_200,5,20265711,30772,23572,30772,0.0,326.7807100000937,40400,100
n100_strongly_05,100,strongly,GA,GA_POP_200,6,20265712,30771,23571,30772,0.0032497075263226314,326.54722000006586,40400,100
n100_strongly_05,100,strongly,GA,GA_POP_200,7,20265713,30770,23570,30772,0.006499415052645263,337.939944000027,40400,100
n100_strongly_05,100,strongly,GA,GA_POP_200,8,20265714,30771,23571,30772,0.0032497075263226314,323.70245199854253,40400,100
n100_strongly_05,100,strongly,GA,GA_POP_200,9,20265715,30772,23572,30772,0.0,320.24523300060537,40400,100
n100_strongly_05,100,strongly,GA,GA_CROSS_060,0,20265706,30769,23569,30772,0.009749122578967892,155.61270299986063,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_060,1,20265707,30769,23569,30772,0.009749122578967892,157.10586399836757,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_060,2,20265708,30769,23569,30772,0.009749122578967892,157.5818330002221,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_060,3,20265709,30769,23569,30772,0.009749122578967892,157.32651699909184,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_060,4,20265710,30759,23559,30772,0.0422461978421942,157.75689799920656,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_060,5,20265711,30766,23566,30772,0.019498245157935783,155.62590499939688,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_060,6,20265712,30771,23571,30772,0.0032497075263226314,157.83793199989304,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_060,7,20265713,30763,23563,30772,0.02924736773690368,161.1808329998894,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_060,8,20265714,30768,23568,30772,0.012998830105290526,156.40882200023043,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_060,9,20265715,30768,23568,30772,0.012998830105290526,164.15971999958856,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_095,0,20265706,30771,23571,30772,0.0032497075263226314,161.3065319997986,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_095,1,20265707,30771,23571,30772,0.0032497075263226314,170.02905600020313,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_095,2,20265708,30772,23572,30772,0.0,170.89203000068665,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_095,3,20265709,30768,23568,30772,0.012998830105290526,175.33455499869888,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_095,4,20265710,30770,23570,30772,0.006499415052645263,165.80987899942556,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_095,5,20265711,30771,23571,30772,0.0032497075263226314,163.2489629992051,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_095,6,20265712,30772,23572,30772,0.0,165.702156999032,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_095,7,20265713,30772,23572,30772,0.0,162.2319760008395,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_095,8,20265714,30770,23570,30772,0.006499415052645263,166.42526199939311,20200,100
n100_strongly_05,100,strongly,GA,GA_CROSS_095,9,20265715,30762,23562,30772,0.03249707526322631,167.35446299935575,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_LOW,0,20265706,30764,23564,30772,0.02599766021058105,154.49191500010784,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_LOW,1,20265707,30768,23568,30772,0.012998830105290526,152.53919700080587,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_LOW,2,20265708,30762,23562,30772,0.03249707526322631,153.49208699990413,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_LOW,3,20265709,30771,23571,30772,0.0032497075263226314,160.94972300015797,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_LOW,4,20265710,30733,23533,30772,0.12673859352658262,156.3233559991204,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_LOW,5,20265711,30764,23564,30772,0.02599766021058105,164.12401399975352,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_LOW,6,20265712,30770,23570,30772,0.006499415052645263,155.6085960000928,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_LOW,7,20265713,30772,23572,30772,0.0,157.16274100122973,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_LOW,8,20265714,30771,23571,30772,0.0032497075263226314,151.52078499886557,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_LOW,9,20265715,30769,23569,30772,0.009749122578967892,155.69257200149877,20200,100
n100_strongly_05,100,strongly,GA,GA_MUT_HIGH,0,20265706,30762,23562,30772,0.03249707526322631,166.92550900006609,20200,100
